gender,TenureGroup,MCGroup,TCGroup,Churned
Female,7,7,7,0
Female,7,7,7,0
Female,7,7,7,0
Male,7,7,8,0
Male,7,7,8,1
Male,7,7,8,0
Female,7,7,8,0
Female,7,7,8,0
Male,7,7,8,0
Male,7,7,8,0
Female,7,7,8,0
Male,7,8,8,0
Female,7,8,8,0
Female,7,8,8,0
Female,7,8,8,0
Male,7,8,8,0
Male,7,8,8,0
Male,7,8,8,1
Male,7,8,8,1
Male,7,8,8,0
Male,7,8,8,1
Male,7,8,8,0
Male,7,8,8,0
Male,7,8,8,1
Female,7,8,8,1
Male,7,8,8,0
Male,7,8,8,0
Female,7,8,8,0
Male,7,8,8,0
Female,7,8,8,0
Female,7,8,8,0
Male,7,8,8,0
Male,7,8,8,1
Female,7,8,8,0
Male,7,8,8,0
Male,7,8,8,0
Female,7,8,8,0
Male,7,8,8,0
Female,7,8,8,1
Male,7,8,8,0
Male,7,8,8,0
Male,7,8,8,0
Male,7,8,8,1
Male,7,8,8,0
Female,7,8,9,0
Female,7,8,9,1
Male,7,8,9,1
Female,7,8,9,1
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,1
Female,7,8,9,0
Male,7,8,9,0
Male,7,8,9,1
Female,7,8,9,1
Female,7,8,9,1
Male,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Male,7,8,9,1
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,1
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,1
Male,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,1
Male,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Male,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Female,7,8,9,0
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,1
Female,7,8,10,1
Male,7,8,10,0
Male,7,8,10,1
Male,7,8,10,0
Female,7,8,10,1
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,1
Female,7,8,10,1
Male,7,8,10,0
Female,7,8,10,1
Male,7,8,10,0
Female,7,8,10,1
Female,7,8,10,1
Male,7,8,10,0
Female,7,8,10,0
Female,7,8,10,0
Male,7,8,10,0
Female,7,8,10,1
Male,7,8,10,0
Male,7,8,10,0
Female,7,8,10,1
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,0
Female,7,8,10,0
Male,7,8,10,0
Male,7,8,10,1
Female,7,8,11,0
Female,7,8,11,1
Male,7,8,11,1
Male,7,8,11,0
Female,7,8,11,0
Male,7,8,11,0
Male,8,0,0,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Male,8,0,1,0
Male,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Male,8,0,1,0
Female,8,0,1,0
Male,8,0,1,0
Male,8,0,1,0
Male,8,0,1,0
Male,8,0,1,0
Female,8,0,1,0
Male,8,0,1,0
Female,8,0,1,0
Male,8,0,1,1
Female,8,0,1,0
Male,8,0,1,0
Male,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,0,1,0
Female,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,1,1
Female,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Female,8,1,1,1
Female,8,1,1,0
Female,8,1,1,0
Female,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Female,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Female,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Male,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Female,8,1,1,0
Male,8,1,1,0
Male,8,1,2,0
Male,8,1,2,0
Female,8,1,2,0
Female,8,1,2,0
Female,8,1,2,0
Female,8,2,2,0
Male,8,2,2,0
Male,8,2,3,1
Female,8,3,3,1
Male,8,3,3,0
Female,8,3,3,0
Female,8,3,3,0
Male,8,3,3,0
Female,8,3,4,0
Male,8,3,4,1
Female,8,3,4,1
Male,8,3,4,0
Male,8,3,4,0
Male,8,3,4,0
Male,8,3,4,0
Male,8,3,4,0
Female,8,4,4,0
Female,8,4,4,0
Female,8,4,4,1
Male,8,4,4,0
Male,8,4,4,0
Male,8,4,4,0
Female,8,4,4,0
Female,8,4,4,0
Male,8,4,4,0
Female,8,4,5,0
Female,8,4,5,0
Female,8,4,5,0
Female,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Female,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Female,8,4,5,0
Female,8,4,5,1
Male,8,4,5,0
Female,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Female,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,4,5,0
Male,8,5,5,0
Male,8,5,5,0
Male,8,5,5,0
Male,8,5,5,0
Female,8,5,5,0
Female,8,4,6,0
Male,8,4,6,0
Male,8,4,6,0
Male,8,5,6,0
Male,8,5,6,0
Male,8,5,6,0
Female,8,5,6,0
Female,8,5,6,1
Male,8,5,6,0
Female,8,5,6,0
Female,8,5,6,0
Male,8,5,6,0
Female,8,5,6,0
Female,8,5,6,0
Female,8,5,6,0
Male,8,5,6,0
Female,8,5,6,0
Female,8,5,6,0
Male,8,5,6,0
Male,8,5,6,0
Female,8,5,6,0
Female,8,5,6,0
Female,8,6,6,1
Male,8,5,7,0
Female,8,5,7,0
Female,8,5,7,0
Male,8,5,7,0
Male,8,6,7,0
Female,8,6,7,1
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,1
Female,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Female,8,6,7,0
Male,8,6,7,0
Male,8,6,8,0
Male,8,6,8,0
Male,8,6,8,0
Female,8,6,8,0
Male,8,6,8,0
Female,8,6,8,0
Female,8,7,8,0
Female,8,7,8,1
Female,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Male,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Female,8,7,8,0
Male,8,7,8,0
Male,8,8,8,0
Female,8,7,9,0
Female,8,7,9,0
Female,8,7,9,0
Male,8,7,9,1
Male,8,7,9,0
Female,8,7,9,0
Male,8,8,9,0
Male,8,8,9,0
Female,8,8,9,1
Female,8,8,9,0
Female,8,8,9,1
Female,8,8,9,0
Female,8,8,9,0
Male,8,8,9,1
Male,8,8,9,1
Male,8,8,9,0
Male,8,8,9,0
Female,8,8,9,1
Female,8,8,9,0
Male,8,8,9,0
Female,8,8,9,0
Male,8,8,9,0
Male,8,8,9,0
Female,8,8,9,0
Male,8,8,9,0
Male,8,8,9,0
Female,8,8,9,0
Female,8,8,9,0
Female,8,8,9,0
Male,8,8,9,0
Female,8,8,9,0
Female,8,8,9,0
Male,8,8,9,0
Female,8,8,9,1
Male,8,8,9,0
Female,8,8,9,0
Female,8,8,10,1
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,1
Female,8,8,10,1
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,1
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,1
Female,8,8,10,0
Female,8,8,10,0
Male,8,8,10,1
Female,8,8,10,1
Female,8,8,10,1
Female,8,8,10,1
Male,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Male,8,8,10,0
Female,8,8,10,1
Male,8,8,10,1
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Male,8,8,10,0
Male,8,8,10,1
Male,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Male,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Female,8,8,10,1
Male,8,8,10,0
Male,8,8,10,1
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Female,8,8,10,0
Male,8,8,10,0
Male,8,8,10,0
Female,8,8,10,0
Female,8,8,11,1
Female,8,8,11,1
Male,8,8,11,0
Female,8,8,11,1
Female,8,8,11,0
Female,8,8,11,1
Female,8,8,11,0
Male,8,8,11,1
Male,8,8,11,1
Male,8,8,11,1
Female,8,8,11,0
Female,8,8,11,0
Male,8,8,11,0
Female,8,8,11,0
Female,8,8,11,0
Female,8,8,11,0
Female,8,8,11,1
Female,8,8,11,0
Male,8,8,11,0
Male,8,8,11,0
Male,8,8,11,1
Female,8,8,11,0
Female,8,8,11,1
Female,8,8,11,1
Male,8,8,11,0
Male,8,8,12,0
Female,8,8,12,0
Female,8,8,12,0
Female,8,8,12,0
Female,8,8,12,0
Male,8,8,12,0
Male,9,0,1,1
Female,9,0,1,0
Female,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Male,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Female,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Male,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Male,9,0,1,0
Female,9,0,1,0
Female,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Female,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Male,9,1,1,0
Female,9,1,1,0
Female,9,1,1,0
Male,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Female,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Male,9,1,2,0
Female,9,1,2,0
Female,9,2,3,0
Female,9,2,3,0
Female,9,2,3,0
Female,9,2,3,0
Female,9,2,3,0
Male,9,2,3,0
Female,9,2,3,0
Male,9,3,4,0
Male,9,3,4,0
Female,9,3,4,0
Male,9,3,4,0
Male,9,3,4,0
Male,9,3,4,0
Male,9,3,4,0
Male,9,3,4,0
Male,9,4,4,0
Female,9,3,5,0
Male,9,3,5,1
Female,9,3,5,0
Female,9,3,5,0
Female,9,4,5,1
Male,9,4,5,0
Female,9,4,5,0
Female,9,4,5,0
Male,9,4,5,0
Female,9,4,5,0
Female,9,4,5,0
Female,9,4,5,0
Female,9,4,5,0
Female,9,4,5,0
Female,9,4,6,0
Female,9,4,6,0
Female,9,4,6,0
Male,9,4,6,0
Female,9,4,6,0
Female,9,4,6,0
Female,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Male,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Female,9,5,6,0
Male,9,5,6,0
Male,9,5,6,0
Male,9,5,6,0
Female,9,5,7,0
Male,9,5,7,0
Male,9,5,7,0
Male,9,5,7,0
Female,9,5,7,0
Male,9,5,7,0
Male,9,5,7,0
Female,9,5,7,0
Female,9,5,7,0
Male,9,5,7,0
Male,9,5,7,0
Male,9,6,7,0
Female,9,6,7,0
Female,9,6,7,0
Male,9,6,7,0
Male,9,6,7,0
Male,9,6,7,0
Female,9,6,7,0
Male,9,6,7,0
Male,9,6,7,0
Male,9,6,7,0
Female,9,6,7,0
Female,9,6,7,1
Male,9,6,8,0
Female,9,6,8,0
Male,9,6,8,0
Female,9,6,8,0
Male,9,6,8,0
Female,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Female,9,6,8,0
Female,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Female,9,6,8,0
Female,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Male,9,6,8,0
Female,9,6,8,0
Female,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Female,9,7,8,0
Male,9,7,8,0
Female,9,7,8,0
Female,9,7,8,0
Female,9,7,8,0
Female,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Male,9,7,8,0
Female,9,6,9,0
Female,9,7,9,0
Female,9,7,9,0
Male,9,7,9,0
Female,9,7,9,0
Male,9,7,9,0
Female,9,7,9,0
Female,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Female,9,7,9,0
Female,9,7,9,0
Female,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Female,9,7,9,0
Female,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Male,9,7,9,0
Female,9,7,9,0
Male,9,8,9,0
Female,9,8,9,1
Female,9,7,10,0
Male,9,7,10,0
Female,9,7,10,0
Male,9,7,10,0
Female,9,7,10,0
Female,9,7,10,0
Female,9,7,10,0
Male,9,7,10,0
Female,9,7,10,0
Female,9,8,10,0
Male,9,8,10,0
Female,9,8,10,1
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,0
Female,9,8,10,0
Female,9,8,10,1
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,0
Female,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,10,1
Female,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Male,9,8,10,0
Female,9,8,11,1
Female,9,8,11,0
Male,9,8,11,0
Male,9,8,11,0
Female,9,8,11,1
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,1
Female,9,8,11,1
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Male,9,8,11,1
Female,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Male,9,8,11,1
Female,9,8,11,1
Female,9,8,11,1
Male,9,8,11,1
Female,9,8,11,0
Male,9,8,11,0
Male,9,8,11,0
Female,9,8,11,1
Female,9,8,11,1
Female,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Female,9,8,11,0
Female,9,8,11,0
Female,9,8,11,1
Male,9,8,11,1
Male,9,8,11,0
Female,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Male,9,8,11,0
Male,9,8,11,0
Male,9,8,11,0
Female,9,8,11,0
Male,9,8,12,0
Female,9,8,12,1
Female,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Male,9,8,12,0
Female,9,8,12,1
Male,9,8,12,1
Female,9,8,12,0
Male,9,8,12,0
Male,9,8,12,1
Female,9,8,12,1
Male,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Female,9,8,12,1
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Male,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Female,9,8,12,0
Female,9,8,13,0
Female,9,8,13,0
Male,9,8,13,0
Female,9,8,13,0
Male,9,8,13,0
Male,9,8,13,0
Female,9,8,13,0
Female,9,8,13,0
Female,9,8,13,0
Female,9,8,13,0
Male,9,8,13,0
Female,9,8,13,0
Male,9,8,13,0
Female,9,8,13,0
Male,9,8,13,0
Male,9,8,13,0
Female,9,8,13,0
Female,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Female,10,0,1,0
Male,10,0,1,0
Male,10,0,1,0
Male,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Female,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Female,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Female,10,1,1,0
Female,10,1,1,0
Female,10,1,1,0
Male,10,1,1,0
Female,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Male,10,1,1,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,2,0
Male,10,1,2,0
Female,10,1,2,0
Male,10,1,3,0
Male,10,2,3,0
Male,10,2,3,0
Male,10,2,4,0
Male,10,2,4,0
Male,10,2,4,0
Female,10,2,4,0
Female,10,3,4,0
Male,10,3,4,0
Female,10,3,4,0
Male,10,3,4,0
Male,10,3,5,0
Male,10,3,5,0
Female,10,3,5,0
Male,10,3,5,0
Female,10,3,5,0
Female,10,3,5,0
Male,10,3,5,0
Male,10,4,5,0
Female,10,4,5,0
Male,10,4,5,0
Female,10,4,5,0
Female,10,4,5,0
Male,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Male,10,4,6,0
Female,10,4,6,0
Male,10,4,6,0
Male,10,4,6,0
Male,10,4,6,0
Male,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Male,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Male,10,4,6,0
Male,10,4,6,0
Female,10,4,6,0
Female,10,4,6,0
Male,10,4,6,0
Male,10,4,6,0
Female,10,4,6,0
Male,10,5,6,0
Female,10,5,6,0
Female,10,5,6,0
Male,10,5,6,0
Male,10,5,6,0
Female,10,4,7,0
Female,10,4,7,0
Male,10,4,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Female,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Female,10,5,7,0
Male,10,5,7,0
Male,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,5,7,0
Female,10,6,7,0
Female,10,5,8,0
Male,10,5,8,0
Male,10,5,8,0
Male,10,5,8,0
Female,10,5,8,0
Female,10,5,8,0
Male,10,5,8,0
Female,10,6,8,1
Female,10,6,8,0
Male,10,6,8,0
Female,10,6,8,0
Female,10,6,8,0
Male,10,6,8,0
Female,10,6,8,0
Female,10,6,8,0
Male,10,6,8,0
Female,10,6,8,0
Male,10,6,8,0
Male,10,6,8,0
Female,10,6,8,0
Male,10,6,8,0
Female,10,6,8,0
Female,10,6,8,1
Female,10,6,9,0
Male,10,6,9,1
Female,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Male,10,6,9,1
Female,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Male,10,6,9,1
Female,10,6,9,0
Male,10,6,9,0
Male,10,6,9,0
Female,10,6,9,0
Male,10,6,9,0
Male,10,6,9,1
Male,10,7,9,1
Female,10,7,9,0
Male,10,7,9,0
Female,10,7,9,0
Male,10,7,9,0
Male,10,7,9,1
Male,10,7,9,0
Male,10,7,9,0
Female,10,6,10,0
Male,10,6,10,0
Male,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Male,10,7,10,1
Female,10,7,10,0
Male,10,7,10,1
Female,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Female,10,7,10,1
Female,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Female,10,7,10,0
Male,10,7,10,0
Male,10,7,10,0
Male,10,8,10,0
Male,10,8,10,1
Female,10,8,10,0
Male,10,8,10,0
Male,10,8,10,0
Female,10,8,10,0
Female,10,8,10,0
Male,10,7,11,1
Female,10,7,11,1
Female,10,7,11,0
Male,10,7,11,0
Male,10,7,11,0
Male,10,7,11,0
Female,10,7,11,0
Female,10,7,11,0
Female,10,7,11,0
Male,10,7,11,0
Female,10,7,11,0
Male,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Male,10,8,11,1
Female,10,8,11,1
Male,10,8,11,0
Female,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Male,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Male,10,8,11,0
Female,10,8,11,0
Male,10,8,11,0
Female,10,8,12,1
Female,10,8,12,1
Male,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Female,10,8,12,0
Male,10,8,12,1
Male,10,8,12,0
Female,10,8,12,1
Male,10,8,12,1
Female,10,8,12,0
Female,10,8,12,1
Female,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Male,10,8,12,1
Male,10,8,12,0
Male,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Female,10,8,12,1
Female,10,8,12,0
Female,10,8,12,1
Male,10,8,12,0
Male,10,8,12,1
Male,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Female,10,8,12,1
Female,10,8,12,1
Male,10,8,12,0
Female,10,8,12,0
Male,10,8,12,1
Male,10,8,12,1
Male,10,8,12,0
Male,10,8,12,1
Male,10,8,12,0
Female,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Female,10,8,12,0
Male,10,8,12,0
Male,10,8,12,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,13,1
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,1
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Female,10,8,13,0
Male,10,8,13,1
Female,10,8,13,0
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,1
Female,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Male,10,8,13,1
Female,10,8,13,1
Female,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,0
Female,10,8,13,0
Female,10,8,13,0
Male,10,8,13,0
Female,10,8,13,1
Male,10,8,13,0
Male,10,8,13,0
Male,10,8,13,1
Female,10,8,13,0
Male,10,8,13,1
